Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
46.500000,ExampleOne,Tick,,,,,,0.00,3413.00,3412.00,189.06,-9,9,180.06,39.44,286.32,95,86
46.500000,ExampleTwo,Tick,,,,,,0.00,3413.00,3412.00,54.66,0,0,54.66,8.84,17.16,83,83
46.500000,TraderOne,Tick,,,,,,0.00,3413.00,3412.00,5.30,2,-2,7.30,1.70,16.00,1,3
46.500000,ExampleOne,Insert,189,B,1,3412.00,GFD,0.00,3413.00,3412.00,189.06,-9,9,180.06,39.44,286.32,95,86
46.507213,ExampleTwo,Fill,270,B,-1,3412.00,GFD,-0.34,3413.00,3412.00,-3357.00,0,1,55.00,8.50,17.16,84,83
46.507213,ExampleTwo,Hedge,,S,1,3412.50,,0.00,3413.00,3412.00,55.50,-1,1,54.50,8.50,17.16,84,83
46.507213,ExampleOne,Fill,189,B,-1,3412.00,GFD,-0.34,3413.00,3412.00,-3222.60,-9,10,180.40,39.10,286.32,96,86
46.507213,ExampleOne,Hedge,,S,1,3412.50,,0.00,3413.00,3412.00,189.90,-10,10,179.90,39.10,286.32,96,86
46.632003,ExampleOne,Fill,188,S,-1,3413.00,GFD,-0.34,3413.00,3413.00,3603.24,-10,9,190.24,38.76,286.32,96,87
46.632003,ExampleOne,Hedge,,B,1,3412.50,,0.00,3413.00,3413.00,190.74,-9,9,190.74,38.76,286.32,96,87
46.632003,ExampleTwo,Fill,271,S,-1,3413.00,GFD,-0.34,3413.00,3413.00,3468.84,-1,0,55.84,8.16,17.16,84,84
46.632003,ExampleTwo,Hedge,,B,1,3412.50,,0.00,3413.00,3413.00,56.34,0,0,56.34,8.16,17.16,84,84
46.750000,ExampleOne,Tick,,,,,,0.00,3413.00,3414.00,190.74,-9,9,199.74,38.76,286.32,96,87
46.750000,ExampleTwo,Tick,,,,,,0.00,3413.00,3414.00,56.34,0,0,56.34,8.16,17.16,84,84
46.750000,TraderOne,Tick,,,,,,0.00,3413.00,3414.00,5.30,2,-2,3.30,1.70,16.00,1,3
46.750000,ExampleOne,Insert,190,B,1,3412.00,GFD,0.00,3413.00,3414.00,190.74,-9,9,199.74,38.76,286.32,96,87
46.750000,ExampleOne,Insert,191,S,1,3413.00,GFD,0.00,3413.00,3414.00,190.74,-9,9,199.74,38.76,286.32,96,87
46.750000,ExampleTwo,Insert,272,B,1,3412.00,GFD,0.00,3413.00,3414.00,56.34,0,0,56.34,8.16,17.16,84,84
46.750000,ExampleTwo,Insert,273,S,1,3413.00,GFD,0.00,3413.00,3414.00,56.34,0,0,56.34,8.16,17.16,84,84
46.788755,ExampleOne,Fill,190,B,-1,3412.00,GFD,-0.34,3413.00,3412.00,-3220.92,-9,10,182.08,38.42,286.32,97,87
46.788755,ExampleOne,Hedge,,S,1,3412.50,,0.00,3413.00,3412.00,191.58,-10,10,181.58,38.42,286.32,97,87
46.788755,ExampleTwo,Fill,272,B,-1,3412.00,GFD,-0.34,3413.00,3412.00,-3355.32,0,1,56.68,7.82,17.16,85,84
46.788755,ExampleTwo,Hedge,,S,1,3412.50,,0.00,3413.00,3412.00,57.18,-1,1,56.18,7.82,17.16,85,84
46.919168,ExampleOne,Fill,191,S,-1,3413.00,GFD,-0.34,3413.00,3413.00,3604.92,-10,9,191.92,38.08,286.32,97,88
46.919168,ExampleOne,Hedge,,B,1,3412.50,,0.00,3413.00,3413.00,192.42,-9,9,192.42,38.08,286.32,97,88
47.000000,ExampleOne,Tick,,,,,,0.00,3413.00,3413.00,192.42,-9,9,192.42,38.08,286.32,97,88
47.000000,ExampleTwo,Tick,,,,,,0.00,3413.00,3413.00,57.18,-1,1,57.18,7.82,17.16,85,84
47.000000,TraderOne,Tick,,,,,,0.00,3413.00,3413.00,5.30,2,-2,5.30,1.70,16.00,1,3
47.000000,ExampleOne,Insert,192,B,1,3412.00,GFD,0.00,3413.00,3413.00,192.42,-9,9,192.42,38.08,286.32,97,88
47.000000,ExampleOne,Insert,193,S,1,3413.00,GFD,0.00,3413.00,3413.00,192.42,-9,9,192.42,38.08,286.32,97,88
47.000000,ExampleTwo,Cancel,273,S,-1,3413.00,GFD,0.00,3413.00,3413.00,57.18,-1,1,57.18,7.82,17.16,85,84
47.000000,ExampleTwo,Insert,274,B,1,3411.00,GFD,0.00,3413.00,3413.00,57.18,-1,1,57.18,7.82,17.16,85,84
47.000000,ExampleTwo,Insert,275,S,1,3412.00,GFD,0.00,3413.00,3413.00,57.18,-1,1,57.18,7.82,17.16,85,84
47.000000,ExampleOne,Fill,192,B,-1,3412.00,GFD,-0.34,3413.00,3412.00,-3219.24,-9,10,183.76,37.74,286.32,98,88
47.000000,ExampleOne,Hedge,,S,1,3412.50,,0.00,3413.00,3412.00,193.26,-10,10,183.26,37.74,286.32,98,88
47.000000,ExampleTwo,Fill,275,S,-1,3412.00,GFD,0.68,3413.00,3412.00,3468.50,-1,0,55.50,8.50,17.16,85,85
47.000000,ExampleTwo,Hedge,,B,1,3412.50,,0.00,3413.00,3412.00,56.00,0,0,56.00,8.50,17.16,85,85
47.250000,ExampleOne,Tick,,,,,,0.00,3413.00,3412.00,193.26,-10,10,183.26,37.74,286.32,98,88
47.250000,ExampleTwo,Tick,,,,,,0.00,3413.00,3412.00,56.00,0,0,56.00,8.50,17.16,85,85
47.250000,TraderOne,Tick,,,,,,0.00,3413.00,3412.00,5.30,2,-2,7.30,1.70,16.00,1,3
47.250000,ExampleOne,Insert,194,B,1,3412.00,GFD,0.00,3413.00,3412.00,193.26,-10,10,183.26,37.74,286.32,98,88
47.265000,ExampleTwo,Cancel,274,B,-1,3411.00,GFD,0.00,3413.00,3412.00,56.00,0,0,56.00,8.50,17.16,85,85
47.265000,ExampleTwo,Insert,276,B,1,3412.00,GFD,0.00,3413.00,3412.00,56.00,0,0,56.00,8.50,17.16,85,85
47.265000,ExampleTwo,Insert,277,S,1,3413.00,GFD,0.00,3413.00,3412.00,56.00,0,0,56.00,8.50,17.16,85,85
47.416466,ExampleOne,Fill,193,S,-1,3413.00,GFD,-0.34,3413.00,3413.00,3606.60,-10,9,193.60,37.40,286.32,98,89
47.416466,ExampleOne,Hedge,,B,1,3412.50,,0.00,3413.00,3413.00,194.10,-9,9,194.10,37.40,286.32,98,89
47.416466,ExampleTwo,Fill,277,S,-1,3413.00,GFD,-0.34,3413.00,3413.00,3469.34,0,-1,56.34,8.16,17.16,85,86
47.416466,ExampleTwo,Hedge,,B,1,3412.50,,0.00,3413.00,3413.00,56.84,1,-1,56.84,8.16,17.16,85,86
47.477655,ExampleOne,Fill,194,B,-1,3412.00,GFD,-0.34,3413.00,3412.00,-3217.56,-9,10,185.44,37.06,286.32,99,89
47.477655,ExampleOne,Hedge,,S,1,3412.50,,0.00,3413.00,3412.00,194.94,-10,10,184.94,37.06,286.32,99,89
47.477655,ExampleTwo,Fill,276,B,-1,3412.00,GFD,-0.34,3413.00,3412.00,-3354.82,1,0,58.18,7.82,17.16,86,86
47.477655,ExampleTwo,Hedge,,S,1,3412.50,,0.00,3413.00,3412.00,57.68,0,0,57.68,7.82,17.16,86,86
47.500000,ExampleOne,Tick,,,,,,0.00,3413.00,3409.00,194.94,-10,10,154.94,37.06,286.32,99,89
47.500000,ExampleTwo,Tick,,,,,,0.00,3413.00,3409.00,57.68,0,0,57.68,7.82,17.16,86,86
47.500000,TraderOne,Tick,,,,,,0.00,3413.00,3409.00,5.30,2,-2,13.30,1.70,16.00,1,3
47.500000,ExampleOne,Insert,195,B,1,3412.00,GFD,0.00,3413.00,3409.00,194.94,-10,10,154.94,37.06,286.32,99,89
47.500000,ExampleOne,Insert,196,S,1,3413.00,GFD,0.00,3413.00,3409.00,194.94,-10,10,154.94,37.06,286.32,99,89
47.500000,ExampleTwo,Insert,278,B,1,3412.00,GFD,0.00,3413.00,3409.00,57.68,0,0,57.68,7.82,17.16,86,86
47.500000,ExampleTwo,Insert,279,S,1,3413.00,GFD,0.00,3413.00,3409.00,57.68,0,0,57.68,7.82,17.16,86,86
47.535053,ExampleOne,Fill,195,B,-1,3412.00,GFD,-0.34,3413.00,3412.00,-3216.72,-10,11,185.28,36.72,286.32,100,89
47.535053,ExampleOne,Hedge,,S,1,3412.50,,0.00,3413.00,3412.00,195.78,-11,11,184.78,36.72,286.32,100,89
47.535053,ExampleTwo,Fill,278,B,-1,3412.00,GFD,-0.34,3413.00,3412.00,-3353.98,0,1,58.02,7.48,17.16,87,86
47.535053,ExampleTwo,Hedge,,S,1,3412.50,,0.00,3413.00,3412.00,58.52,-1,1,57.52,7.48,17.16,87,86
47.750000,ExampleOne,Tick,,,,,,0.00,3413.00,3409.00,195.78,-11,11,151.78,36.72,286.32,100,89
47.750000,ExampleTwo,Tick,,,,,,0.00,3413.00,3409.00,58.52,-1,1,54.52,7.48,17.16,87,86
47.750000,TraderOne,Tick,,,,,,0.00,3413.00,3409.00,5.30,2,-2,13.30,1.70,16.00,1,3
47.750000,ExampleOne,Insert,197,B,1,3412.00,GFD,0.00,3413.00,3409.00,195.78,-11,11,151.78,36.72,286.32,100,89
47.750000,ExampleTwo,Cancel,279,S,-1,3413.00,GFD,0.00,3413.00,3409.00,58.52,-1,1,54.52,7.48,17.16,87,86
47.750000,ExampleTwo,Insert,280,B,1,3411.00,GFD,0.00,3413.00,3409.00,58.52,-1,1,54.52,7.48,17.16,87,86
47.750000,ExampleTwo,Insert,281,S,1,3412.00,GFD,0.00,3413.00,3409.00,58.52,-1,1,54.52,7.48,17.16,87,86
47.750000,ExampleOne,Fill,197,B,-1,3412.00,GFD,-0.34,3413.00,3412.00,-3215.88,-11,12,185.12,36.38,286.32,101,89
47.750000,ExampleOne,Hedge,,S,1,3412.50,,0.00,3413.00,3412.00,196.62,-12,12,184.62,36.38,286.32,101,89
47.750000,ExampleTwo,Fill,281,S,-1,3412.00,GFD,0.68,3413.00,3412.00,3469.84,-1,0,56.84,8.16,17.16,87,87
47.750000,ExampleTwo,Hedge,,B,1,3412.50,,0.00,3413.00,3412.00,57.34,0,0,57.34,8.16,17.16,87,87
47.831236,ExampleOne,Fill,196,S,-1,3413.00,GFD,-0.34,3413.00,3413.00,3609.96,-12,11,196.96,36.04,286.32,101,90
47.831236,ExampleOne,Hedge,,B,1,3412.50,,0.00,3413.00,3413.00,197.46,-11,11,197.46,36.04,286.32,101,90
48.000000,ExampleOne,Tick,,,,,,0.00,3413.00,3414.00,197.46,-11,11,208.46,36.04,286.32,101,90
48.000000,ExampleTwo,Tick,,,,,,0.00,3413.00,3414.00,57.34,0,0,57.34,8.16,17.16,87,87
48.000000,TraderOne,Tick,,,,,,0.00,3413.00,3414.00,5.30,2,-2,3.30,1.70,16.00,1,3
48.000000,ExampleOne,Insert,198,B,1,3412.00,GFD,0.00,3413.00,3414.00,197.46,-11,11,208.46,36.04,286.32,101,90
48.000000,ExampleOne,Insert,199,S,1,3413.00,GFD,0.00,3413.00,3414.00,197.46,-11,11,208.46,36.04,286.32,101,90
48.000000,ExampleTwo,Cancel,280,B,-1,3411.00,GFD,0.00,3413.00,3414.00,57.34,0,0,57.34,8.16,17.16,87,87
48.000000,ExampleTwo,Insert,282,B,1,3412.00,GFD,0.00,3413.00,3414.00,57.34,0,0,57.34,8.16,17.16,87,87
48.000000,ExampleTwo,Insert,283,S,1,3413.00,GFD,0.00,3413.00,3414.00,57.34,0,0,57.34,8.16,17.16,87,87
48.250000,ExampleOne,Tick,,,,,,0.00,3414.00,3414.00,197.46,-11,11,197.46,36.04,286.32,101,90
48.250000,ExampleTwo,Tick,,,,,,0.00,3414.00,3414.00,57.34,0,0,57.34,8.16,17.16,87,87
48.250000,TraderOne,Tick,,,,,,0.00,3414.00,3414.00,5.30,2,-2,5.30,1.70,16.00,1,3
48.250000,ExampleOne,Cancel,198,B,-1,3412.00,GFD,0.00,3414.00,3414.00,197.46,-11,11,197.46,36.04,286.32,101,90
48.250000,ExampleOne,Cancel,199,S,-1,3413.00,GFD,0.00,3414.00,3414.00,197.46,-11,11,197.46,36.04,286.32,101,90
48.250000,ExampleOne,Insert,200,B,1,3413.00,GFD,0.00,3414.00,3414.00,197.46,-11,11,197.46,36.04,286.32,101,90
48.250000,ExampleTwo,Fill,283,S,-1,3413.00,GFD,-0.34,3414.00,3413.00,3470.68,0,-1,57.68,7.82,17.16,87,88
48.250000,ExampleTwo,Hedge,,B,1,3413.50,,0.00,3414.00,3413.00,57.18,1,-1,58.18,7.82,17.16,87,88
48.250000,ExampleOne,Fill,200,B,-1,3413.00,GFD,0.68,3414.00,3413.00,-3216.22,-11,12,185.78,36.72,286.32,102,90
48.250000,ExampleOne,Hedge,,S,1,3413.50,,0.00,3414.00,3413.00,197.28,-12,12,185.28,36.72,286.32,102,90
48.250000,ExampleOne,Insert,201,S,1,3414.00,GFD,0.00,3414.00,3413.00,197.28,-12,12,185.28,36.72,286.32,102,90
48.250000,ExampleTwo,Cancel,282,B,-1,3412.00,GFD,0.00,3414.00,3413.00,57.18,1,-1,58.18,7.82,17.16,87,88
48.250000,ExampleTwo,Insert,284,B,1,3413.00,GFD,0.00,3414.00,3413.00,57.18,1,-1,58.18,7.82,17.16,87,88
48.250000,ExampleTwo,Fill,284,B,-1,3413.00,GFD,0.68,3414.00,3413.00,-3356.50,1,0,57.50,8.50,17.16,88,88
48.250000,ExampleTwo,Hedge,,S,1,3413.50,,0.00,3414.00,3413.00,57.00,0,0,57.00,8.50,17.16,88,88
48.250000,ExampleTwo,Insert,285,S,1,3414.00,GFD,0.00,3414.00,3413.00,57.00,0,0,57.00,8.50,17.16,88,88
48.500000,ExampleOne,Tick,,,,,,0.00,3413.00,3411.00,197.28,-12,12,173.28,36.72,286.32,102,90
48.500000,ExampleTwo,Tick,,,,,,0.00,3413.00,3411.00,57.00,0,0,57.00,8.50,17.16,88,88
48.500000,TraderOne,Tick,,,,,,0.00,3413.00,3411.00,5.30,2,-2,9.30,1.70,16.00,1,3
48.500000,ExampleOne,Insert,202,B,1,3413.00,GFD,0.00,3413.00,3411.00,197.28,-12,12,173.28,36.72,286.32,102,90
48.500000,ExampleOne,Fill,202,B,-1,3413.00,GFD,0.68,3413.00,3413.00,-3216.40,-12,13,196.60,37.40,286.32,103,90
48.500000,ExampleOne,Hedge,,S,1,3413.50,,0.00,3413.00,3413.00,197.10,-13,13,197.10,37.40,286.32,103,90
48.515000,ExampleTwo,Insert,286,B,1,3413.00,GFD,0.00,3413.00,3413.00,57.00,0,0,57.00,8.50,17.16,88,88
48.515000,ExampleTwo,Fill,286,B,-1,3413.00,GFD,0.68,3413.00,3413.00,-3356.68,0,1,56.32,9.18,17.16,89,88
48.515000,ExampleTwo,Hedge,,S,1,3413.50,,0.00,3413.00,3413.00,56.82,-1,1,56.82,9.18,17.16,89,88
48.750000,ExampleOne,Tick,,,,,,0.00,3413.00,3414.00,197.10,-13,13,210.10,37.40,286.32,103,90
48.750000,ExampleTwo,Tick,,,,,,0.00,3413.00,3414.00,56.82,-1,1,57.82,9.18,17.16,89,88
48.750000,TraderOne,Tick,,,,,,0.00,3413.00,3414.00,5.30,2,-2,3.30,1.70,16.00,1,3
48.750000,ExampleOne,Insert,203,B,1,3413.00,GFD,0.00,3413.00,3414.00,197.10,-13,13,210.10,37.40,286.32,103,90
48.750000,ExampleTwo,Cancel,285,S,-1,3414.00,GFD,0.00,3413.00,3414.00,56.82,-1,1,57.82,9.18,17.16,89,88
48.750000,ExampleTwo,Insert,287,B,1,3412.00,GFD,0.00,3413.00,3414.00,56.82,-1,1,57.82,9.18,17.16,89,88
48.750000,ExampleTwo,Insert,288,S,1,3413.00,GFD,0.00,3413.00,3414.00,56.82,-1,1,57.82,9.18,17.16,89,88
48.750000,ExampleTwo,Fill,288,S,-1,3413.00,GFD,0.68,3413.00,3413.00,3469.14,-1,0,56.14,9.86,17.16,89,89
48.750000,ExampleTwo,Hedge,,B,1,3413.50,,0.00,3413.00,3413.00,55.64,0,0,55.64,9.86,17.16,89,89
48.808283,ExampleOne,Fill,203,B,-1,3413.00,GFD,-0.34,3413.00,3413.00,-3215.56,-13,14,197.44,37.06,286.32,104,90
48.808283,ExampleOne,Hedge,,S,1,3413.50,,0.00,3413.00,3413.00,197.94,-14,14,197.94,37.06,286.32,104,90
48.874044,ExampleOne,Fill,201,S,-1,3414.00,GFD,-0.34,3413.00,3414.00,3612.28,-14,13,212.28,36.72,286.32,104,91
48.874044,ExampleOne,Hedge,,B,1,3413.50,,0.00,3413.00,3414.00,198.78,-13,13,211.78,36.72,286.32,104,91
49.000000,ExampleOne,Tick,,,,,,0.00,3413.00,3414.00,198.78,-13,13,211.78,36.72,286.32,104,91
49.000000,ExampleTwo,Tick,,,,,,0.00,3413.00,3414.00,55.64,0,0,55.64,9.86,17.16,89,89
49.000000,TraderOne,Tick,,,,,,0.00,3413.00,3414.00,5.30,2,-2,3.30,1.70,16.00,1,3
49.000000,ExampleOne,Insert,204,B,1,3413.00,GFD,0.00,3413.00,3414.00,198.78,-13,13,211.78,36.72,286.32,104,91
49.000000,ExampleOne,Insert,205,S,1,3414.00,GFD,0.00,3413.00,3414.00,198.78,-13,13,211.78,36.72,286.32,104,91
49.000000,ExampleTwo,Cancel,287,B,-1,3412.00,GFD,0.00,3413.00,3414.00,55.64,0,0,55.64,9.86,17.16,89,89
49.000000,ExampleTwo,Insert,289,B,1,3413.00,GFD,0.00,3413.00,3414.00,55.64,0,0,55.64,9.86,17.16,89,89
49.000000,ExampleTwo,Insert,290,S,1,3414.00,GFD,0.00,3413.00,3414.00,55.64,0,0,55.64,9.86,17.16,89,89
49.250000,ExampleOne,Tick,,,,,,0.00,3413.00,3414.00,198.78,-13,13,211.78,36.72,286.32,104,91
49.250000,ExampleTwo,Tick,,,,,,0.00,3413.00,3414.00,55.64,0,0,55.64,9.86,17.16,89,89
49.250000,TraderOne,Tick,,,,,,0.00,3413.00,3414.00,5.30,2,-2,3.30,1.70,16.00,1,3
49.500000,ExampleOne,Tick,,,,,,0.00,3413.00,3414.00,198.78,-13,13,211.78,36.72,286.32,104,91
49.500000,ExampleTwo,Tick,,,,,,0.00,3413.00,3414.00,55.64,0,0,55.64,9.86,17.16,89,89
49.500000,TraderOne,Tick,,,,,,0.00,3413.00,3414.00,5.30,2,-2,3.30,1.70,16.00,1,3
49.750000,ExampleOne,Tick,,,,,,0.00,3413.00,3414.00,198.78,-13,13,211.78,36.72,286.32,104,91
49.750000,ExampleTwo,Tick,,,,,,0.00,3413.00,3414.00,55.64,0,0,55.64,9.86,17.16,89,89
49.750000,TraderOne,Tick,,,,,,0.00,3413.00,3414.00,5.30,2,-2,3.30,1.70,16.00,1,3
50.000000,ExampleOne,Tick,,,,,,0.00,3413.00,3414.00,198.78,-13,13,211.78,36.72,286.32,104,91
50.000000,ExampleTwo,Tick,,,,,,0.00,3413.00,3414.00,55.64,0,0,55.64,9.86,17.16,89,89
50.000000,TraderOne,Tick,,,,,,0.00,3413.00,3414.00,5.30,2,-2,3.30,1.70,16.00,1,3
50.000000,ExampleOne,Cancel,204,B,-1,3413.00,GFD,0.00,3413.00,3414.00,198.78,-13,13,211.78,36.72,286.32,104,91
50.000000,ExampleOne,Cancel,205,S,-1,3414.00,GFD,0.00,3413.00,3414.00,198.78,-13,13,211.78,36.72,286.32,104,91
50.000000,ExampleOne,Insert,206,B,1,3412.00,GFD,0.00,3413.00,3414.00,198.78,-13,13,211.78,36.72,286.32,104,91
50.000000,ExampleOne,Insert,207,S,1,3413.00,GFD,0.00,3413.00,3414.00,198.78,-13,13,211.78,36.72,286.32,104,91
50.000000,ExampleTwo,Fill,289,B,-1,3413.00,GFD,-0.34,3413.00,3413.00,-3357.02,0,1,55.98,9.52,17.16,90,89
50.000000,ExampleTwo,Hedge,,S,1,3412.50,,0.00,3413.00,3413.00,55.48,-1,1,55.48,9.52,17.16,90,89
50.000000,ExampleOne,Fill,207,S,-1,3413.00,GFD,0.68,3413.00,3413.00,3611.10,-13,12,198.10,37.40,286.32,104,92
50.000000,ExampleOne,Hedge,,B,1,3412.50,,0.00,3413.00,3413.00,198.60,-12,12,198.60,37.40,286.32,104,92
50.000000,ExampleTwo,Cancel,290,S,-1,3414.00,GFD,0.00,3413.00,3413.00,55.48,-1,1,55.48,9.52,17.16,90,89
50.000000,ExampleTwo,Insert,291,B,1,3412.00,GFD,0.00,3413.00,3413.00,55.48,-1,1,55.48,9.52,17.16,90,89
50.000000,ExampleTwo,Insert,292,S,1,3413.00,GFD,0.00,3413.00,3413.00,55.48,-1,1,55.48,9.52,17.16,90,89
50.250000,ExampleOne,Tick,,,,,,0.00,3413.00,3413.00,198.60,-12,12,198.60,37.40,286.32,104,92
50.250000,ExampleTwo,Tick,,,,,,0.00,3413.00,3413.00,55.48,-1,1,55.48,9.52,17.16,90,89
50.250000,TraderOne,Tick,,,,,,0.00,3413.00,3413.00,5.30,2,-2,5.30,1.70,16.00,1,3
50.250000,ExampleTwo,Cancel,291,B,-1,3412.00,GFD,0.00,3413.00,3413.00,55.48,-1,1,55.48,9.52,17.16,90,89
50.250000,ExampleTwo,Cancel,292,S,-1,3413.00,GFD,0.00,3413.00,3413.00,55.48,-1,1,55.48,9.52,17.16,90,89
50.250000,ExampleTwo,Insert,293,B,1,3411.00,GFD,0.00,3413.00,3413.00,55.48,-1,1,55.48,9.52,17.16,90,89
50.250000,ExampleTwo,Insert,294,S,1,3412.00,GFD,0.00,3413.00,3413.00,55.48,-1,1,55.48,9.52,17.16,90,89
50.250000,ExampleOne,Fill,206,B,-1,3412.00,GFD,-0.34,3413.00,3412.00,-3213.06,-12,13,186.94,37.06,286.32,105,92
50.250000,ExampleOne,Hedge,,S,1,3412.50,,0.00,3413.00,3412.00,199.44,-13,13,186.44,37.06,286.32,105,92
50.250000,ExampleTwo,Fill,294,S,-1,3412.00,GFD,0.68,3413.00,3412.00,3466.80,-1,0,53.80,10.20,17.16,90,90
50.250000,ExampleTwo,Hedge,,B,1,3412.50,,0.00,3413.00,3412.00,54.30,0,0,54.30,10.20,17.16,90,90
50.250000,ExampleOne,Insert,208,S,1,3413.00,GFD,0.00,3413.00,3412.00,199.44,-13,13,186.44,37.06,286.32,105,92
50.313431,ExampleOne,Fill,208,S,-1,3413.00,GFD,-0.34,3413.00,3413.00,3612.78,-13,12,199.78,36.72,286.32,105,93
50.313431,ExampleOne,Hedge,,B,1,3412.50,,0.00,3413.00,3413.00,200.28,-12,12,200.28,36.72,286.32,105,93
50.407460,ExampleTwo,Fill,293,B,-1,3411.00,GFD,-0.34,3413.00,3411.00,-3356.36,0,1,54.64,9.86,17.16,91,90
50.407460,ExampleTwo,Hedge,,S,1,3412.50,,0.00,3413.00,3411.00,56.14,-1,1,54.14,9.86,17.16,91,90
50.500000,ExampleOne,Tick,,,,,,0.00,3413.00,3409.00,200.28,-12,12,152.28,36.72,286.32,105,93
50.500000,ExampleTwo,Tick,,,,,,0.00,3413.00,3409.00,56.14,-1,1,52.14,9.86,17.16,91,90
50.500000,TraderOne,Tick,,,,,,0.00,3413.00,3409.00,5.30,2,-2,13.30,1.70,16.00,1,3
50.500000,ExampleOne,Insert,209,B,1,3412.00,GFD,0.00,3413.00,3409.00,200.28,-12,12,152.28,36.72,286.32,105,93
50.500000,ExampleOne,Insert,210,S,1,3413.00,GFD,0.00,3413.00,3409.00,200.28,-12,12,152.28,36.72,286.32,105,93
50.500000,ExampleTwo,Insert,295,B,1,3411.00,GFD,0.00,3413.00,3409.00,56.14,-1,1,52.14,9.86,17.16,91,90
50.500000,ExampleTwo,Insert,296,S,1,3412.00,GFD,0.00,3413.00,3409.00,56.14,-1,1,52.14,9.86,17.16,91,90
50.500000,ExampleOne,Fill,209,B,-1,3412.00,GFD,-0.34,3413.00,3412.00,-3211.38,-12,13,188.62,36.38,286.32,106,93
50.500000,ExampleOne,Hedge,,S,1,3412.50,,0.00,3413.00,3412.00,201.12,-13,13,188.12,36.38,286.32,106,93
50.500000,ExampleTwo,Fill,296,S,-1,3412.00,GFD,0.68,3413.00,3412.00,3467.46,-1,0,54.46,10.54,17.16,91,91
50.500000,ExampleTwo,Hedge,,B,1,3412.50,,0.00,3413.00,3412.00,54.96,0,0,54.96,10.54,17.16,91,91
50.750000,ExampleOne,Tick,,,,,,0.00,3413.00,3412.00,201.12,-13,13,188.12,36.38,286.32,106,93
50.750000,ExampleTwo,Tick,,,,,,0.00,3413.00,3412.00,54.96,0,0,54.96,10.54,17.16,91,91
50.750000,TraderOne,Tick,,,,,,0.00,3413.00,3412.00,5.30,2,-2,7.30,1.70,16.00,1,3
50.750000,ExampleOne,Insert,211,B,1,3412.00,GFD,0.00,3413.00,3412.00,201.12,-13,13,188.12,36.38,286.32,106,93
50.750000,ExampleTwo,Cancel,295,B,-1,3411.00,GFD,0.00,3413.00,3412.00,54.96,0,0,54.96,10.54,17.16,91,91
50.750000,ExampleTwo,Insert,297,B,1,3412.00,GFD,0.00,3413.00,3412.00,54.96,0,0,54.96,10.54,17.16,91,91
50.750000,ExampleTwo,Insert,298,S,1,3413.00,GFD,0.00,3413.00,3412.00,54.96,0,0,54.96,10.54,17.16,91,91
51.000000,ExampleOne,Tick,,,,,,0.00,3413.00,3412.00,201.12,-13,13,188.12,36.38,286.32,106,93
51.000000,ExampleTwo,Tick,,,,,,0.00,3413.00,3412.00,54.96,0,0,54.96,10.54,17.16,91,91
51.000000,TraderOne,Tick,,,,,,0.00,3413.00,3412.00,5.30,2,-2,7.30,1.70,16.00,1,3
51.250000,ExampleOne,Tick,,,,,,0.00,3413.00,3412.00,201.12,-13,13,188.12,36.38,286.32,106,93
51.250000,ExampleTwo,Tick,,,,,,0.00,3413.00,3412.00,54.96,0,0,54.96,10.54,17.16,91,91
51.250000,TraderOne,Tick,,,,,,0.00,3413.00,3412.00,5.30,2,-2,7.30,1.70,16.00,1,3
51.500000,ExampleOne,Tick,,,,,,0.00,3413.00,3413.00,201.12,-13,13,201.12,36.38,286.32,106,93
51.500000,ExampleTwo,Tick,,,,,,0.00,3413.00,3413.00,54.96,0,0,54.96,10.54,17.16,91,91
51.500000,TraderOne,Tick,,,,,,0.00,3413.00,3413.00,5.30,2,-2,5.30,1.70,16.00,1,3
51.750000,ExampleOne,Tick,,,,,,0.00,3412.00,3413.00,201.12,-13,13,214.12,36.38,286.32,106,93
51.750000,ExampleTwo,Tick,,,,,,0.00,3412.00,3413.00,54.96,0,0,54.96,10.54,17.16,91,91
51.750000,TraderOne,Tick,,,,,,0.00,3412.00,3413.00,5.30,2,-2,3.30,1.70,16.00,1,3
52.000000,ExampleOne,Tick,,,,,,0.00,3412.00,3412.00,201.12,-13,13,201.12,36.38,286.32,106,93
52.000000,ExampleTwo,Tick,,,,,,0.00,3412.00,3412.00,54.96,0,0,54.96,10.54,17.16,91,91
52.000000,TraderOne,Tick,,,,,,0.00,3412.00,3412.00,5.30,2,-2,5.30,1.70,16.00,1,3
52.250000,ExampleOne,Tick,,,,,,0.00,3411.00,3413.00,201.12,-13,13,227.12,36.38,286.32,106,93
52.250000,ExampleTwo,Tick,,,,,,0.00,3411.00,3413.00,54.96,0,0,54.96,10.54,17.16,91,91
52.250000,TraderOne,Tick,,,,,,0.00,3411.00,3413.00,5.30,2,-2,1.30,1.70,16.00,1,3
52.250000,ExampleOne,Cancel,211,B,-1,3412.00,GFD,0.00,3411.00,3413.00,201.12,-13,13,227.12,36.38,286.32,106,93
52.250000,ExampleOne,Cancel,210,S,-1,3413.00,GFD,0.00,3411.00,3413.00,201.12,-13,13,227.12,36.38,286.32,106,93
